Especie,Latitude,Longitude
Biomphalaria_straminea,-6.075385,-35.208976
Biomphalaria_straminea,-6.485232,-35.417491
Biomphalaria_straminea,-5.225078,-35.845872
Biomphalaria_straminea,-6.694784,-36.655301
Biomphalaria_straminea,-5.903556,-35.234958
Biomphalaria_straminea,-6.114548,-38.212452
Biomphalaria_straminea,-5.151079,-35.880711
Biomphalaria_straminea,-5.519114,-36.389969
Biomphalaria_straminea,-6.442725,-35.213636
Biomphalaria_straminea,-5.255705,-36.722508
Biomphalaria_straminea,-5.628224,-35.672509
Biomphalaria_straminea,-6.025137,-38.00124
Biomphalaria_straminea,-5.469658,-35.558349
Biomphalaria_straminea,-6.191817,-38.226596
Biomphalaria_straminea,-6.224115,-36.031125
Biomphalaria_straminea,-5.951241,-36.655455
Biomphalaria_straminea,-6.305758,-35.478954
Biomphalaria_straminea,-5.062041,-36.010442
Biomphalaria_straminea,-5.798044,-35.324459
Biomphalaria_straminea,-6.717592,-37.195373
Biomphalaria_straminea,-6.076958,-35.248093
Biomphalaria_straminea,-6.320759,-35.713424
Biomphalaria_straminea,-6.447543,-36.875202
Biomphalaria_straminea,-5.122535,-35.631334
Biomphalaria_straminea,-5.893501,-35.770757
Biomphalaria_straminea,-5.973707,-36.069682
Biomphalaria_straminea,-6.162985,-35.119798
Biomphalaria_straminea,-6.665815,-37.394354
Biomphalaria_straminea,-6.10562,-35.902408
Biomphalaria_straminea,-6.186885,-35.780269
Biomphalaria_straminea,-5.823829,-35.547231
Biomphalaria_straminea,-6.185099,-35.093856
Biomphalaria_straminea,-5.199564,-35.457902
Biomphalaria_straminea,-6.343931,-35.376027
Biomphalaria_straminea,-6.05873,-35.428709
Biomphalaria_straminea,-6.315813,-35.081163
Biomphalaria_straminea,-9.264847,-37.931844
Biomphalaria_straminea,-9.68128,-36.299408
Biomphalaria_straminea,-9.758938,-36.673489
Biomphalaria_straminea,-9.512045,-36.021377
Biomphalaria_straminea,-9.589153,-36.486091
Biomphalaria_straminea,-9.694295,-36.225536
Biomphalaria_straminea,-9.400219,-36.986426
Biomphalaria_straminea,-9.393448,-36.150528
Biomphalaria_straminea,-9.410722,-36.076227
Biomphalaria_straminea,-8.951056,-35.817526
Biomphalaria_straminea,-10.134672,-36.173595
Biomphalaria_straminea,-9.378959,-37.989928
Biomphalaria_straminea,-9.274135,-35.72227
Biomphalaria_straminea,-9.880068,-36.832437
Biomphalaria_straminea,-9.535025,-36.627633
Biomphalaria_straminea,-10.124827,-36.663561
Biomphalaria_straminea,-8.838701,-35.459234
Biomphalaria_straminea,-9.925115,-36.485786
Biomphalaria_straminea,-9.830907,-36.734426
Biomphalaria_straminea,-9.739561,-36.50108
Biomphalaria_straminea,-9.652558,-35.746762
Biomphalaria_straminea,-9.529116,-36.985012
Biomphalaria_straminea,-9.582244,-36.303021
Biomphalaria_straminea,-9.44489,-36.387184
Biomphalaria_straminea,-9.119277,-37.735452
Biomphalaria_straminea,-9.312775,-35.95124
Biomphalaria_straminea,-9.53032,-37.3011
Biomphalaria_straminea,-9.504332,-37.829967
Biomphalaria_straminea,-9.415828,-36.629455
Biomphalaria_straminea,-9.753244,-37.430851
Biomphalaria_straminea,-9.243129,-35.488869
Biomphalaria_straminea,-10.288303,-36.585948
Biomphalaria_straminea,-10.408928,-36.433975
Biomphalaria_straminea,-9.60954,-35.951408
Biomphalaria_straminea,-9.475529,-36.287329
Biomphalaria_straminea,-9.626597,-37.759292
Biomphalaria_straminea,-9.054733,-35.401839
Biomphalaria_straminea,-9.14666,-35.299418
Biomphalaria_straminea,-10.186848,-36.840355
Biomphalaria_straminea,-9.319904,-36.473349
Biomphalaria_straminea,-9.490075,-35.850921
Biomphalaria_straminea,-9.372968,-37.247405
Biomphalaria_straminea,-10.125446,-36.889887
Biomphalaria_straminea,-9.012019,-36.055381
Biomphalaria_straminea,-9.555893,-37.380445
Biomphalaria_straminea,-9.318308,-35.556854
Biomphalaria_straminea,-9.778182,-36.094962
Biomphalaria_straminea,-9.557685,-35.835049
Biomphalaria_straminea,-9.534789,-36.432275
Biomphalaria_straminea,-9.972196,-37.003939
Biomphalaria_straminea,-9.156785,-36.036366
Biomphalaria_straminea,-9.376952,-36.239034
Biomphalaria_straminea,-9.371155,-36.374362
Biomphalaria_straminea,-9.924913,-36.551874
Biomphalaria_straminea,-9.681284,-36.299194
Biomphalaria_straminea,-6.439915,-36.639888
Biomphalaria_straminea,-5.573644,-36.888379
Biomphalaria_straminea,-6.208671,-38.296026
Biomphalaria_straminea,-6.416942,-38.004098
Biomphalaria_straminea,-5.290595,-36.767335
Biomphalaria_straminea,-5.66375,-36.595536
Biomphalaria_straminea,-5.668116,-37.80255
Biomphalaria_straminea,-6.201133,-35.157111
Biomphalaria_straminea,-5.802328,-37.253373
Biomphalaria_straminea,-6.370646,-35.002972
Biomphalaria_straminea,-5.688761,-35.813354
Biomphalaria_straminea,-6.193777,-35.361719
Biomphalaria_straminea,-5.762328,-35.998385
Biomphalaria_straminea,-6.450154,-37.10042
Biomphalaria_straminea,-6.382452,-35.130977
Biomphalaria_straminea,-5.795764,-37.55433
Biomphalaria_straminea,-5.644413,-35.43204
Biomphalaria_straminea,-6.041382,-36.347123
Biomphalaria_straminea,-6.409236,-36.792316
Biomphalaria_straminea,-6.268043,-36.526439
Biomphalaria_straminea,-6.330618,-35.309185
Biomphalaria_straminea,-5.7118,-35.299792
Biomphalaria_straminea,-61.22484,-36.814052
Biomphalaria_straminea,-6.268838,-35.207011
Biomphalaria_straminea,-5.82355,-35.547389
Biomphalaria_straminea,-5.860957,-35.354773
Biomphalaria_straminea,-5.525285,-35.262496
Biomphalaria_straminea,-6.070825,-35.338141
Biomphalaria_straminea,-13.248053,-41.669598
Biomphalaria_straminea,-11.665209,-38.01684
Biomphalaria_straminea,-10.536328,-38.115752
Biomphalaria_straminea,-12.146835,-38.409652
Biomphalaria_straminea,-12.393891,-38.747672
Biomphalaria_straminea,-12.806633,-41.317806
Biomphalaria_straminea,-12.010775,-44.695301
Biomphalaria_straminea,-10.572251,-40.272636
Biomphalaria_straminea,-12.210076,-38.199422
Biomphalaria_straminea,-12.139924,-44.997388
Biomphalaria_straminea,-14.87307,-40.585953
Biomphalaria_straminea,-12.664947,-40.605004
Biomphalaria_straminea,-11.972028,-41.267405
Biomphalaria_straminea,-13.108287,-39.799714
Biomphalaria_straminea,-12.606581,-38.96522
Biomphalaria_straminea,-11.021653,-40.308846
Biomphalaria_straminea,-15.512555,-41.240824
Biomphalaria_straminea,-11.384645,-40.013852
Biomphalaria_straminea,-12.765287,-39.415966
Biomphalaria_straminea,-12.313667,-44.857624
Biomphalaria_straminea,-13.329123,-42.285316
Biomphalaria_straminea,-11.812458,-37.605936
Biomphalaria_straminea,-13.360702,-39.80815
Biomphalaria_straminea,-11.952786,-38.090021
Biomphalaria_straminea,-14.857136,-39.658184
Biomphalaria_straminea,-12.767748,-40.216899
Biomphalaria_straminea,-14.803215,-39.035502
Biomphalaria_straminea,-11.299988,-41.841114
Biomphalaria_straminea,-15.117856,-40.063375
Biomphalaria_straminea,-15.191094,-39.492776
Biomphalaria_straminea,-12.874007,-38.317407
Biomphalaria_straminea,-12.524218,-38.304999
Biomphalaria_straminea,-13.226048,-39.50042
Biomphalaria_straminea,-14.536802,-40.364546
Biomphalaria_straminea,-11.808884,-39.392153
Biomphalaria_straminea,-15.461028,-40.742521
Biomphalaria_straminea,-13.399445,-44.197871
Biomphalaria_straminea,-12.027148,-38.864323
Biomphalaria_straminea,-12.512758,-38.4883
Biomphalaria_straminea,-11.969774,-39.094721
Biomphalaria_straminea,-14.595227,-39.278419
Biomphalaria_straminea,-11.253077,-40.940123
Biomphalaria_straminea,-14.854176,-40.871466
Biomphalaria_straminea,-10.80075,-42.743177
Biomphalaria_straminea,-15.782415,-47.847525
Biomphalaria_straminea,-20.016649,-45.979207
Biomphalaria_straminea,-19.93936,-43.474609
Biomphalaria_straminea,-19.891427,-43.679065
Biomphalaria_straminea,-19.780691,-42.137595
Biomphalaria_straminea,-19.416679,-42.722635
Biomphalaria_straminea,-20.15658,-44.883997
Biomphalaria_straminea,-16.976531,-44.570213
Biomphalaria_straminea,-20.00723,-44.402689
Biomphalaria_straminea,-15.744886,-43.023959
Biomphalaria_straminea,-19.796804,-43.869163
Biomphalaria_straminea,-19.724815,-43.96426
Biomphalaria_straminea,-23.114848,-50.184123
Biomphalaria_straminea,-23.00262,-51.185927
Biomphalaria_straminea,-25.438923,-54.541278
Biomphalaria_straminea,-24.19952,-53.033954
Biomphalaria_straminea,-24.080353,-54.222012
Biomphalaria_straminea,-23.283898,-51.068394
Biomphalaria_straminea,-23.260903,-50.982591
Biomphalaria_straminea,-23.081506,-50.752419
Biomphalaria_straminea,-23.334915,-51.159362
Biomphalaria_straminea,-30.077309,-51.26367
Pomacea_canaliculata,-30.09504,-51.199824
Pomacea_canaliculata,-34.399345,-56.391416
Pomacea_canaliculata,-34.609711,-58.390629
Pomacea_canaliculata,-3.774126,-38.510015
Pomacea_canaliculata,-34.892968,-56.090218
Pomacea_canaliculata,-32.009805,-52.256038
Pomacea_canaliculata,-21.210924,-47.89683
Pomacea_canaliculata,-27.300001,-58.999991
Pomacea_canaliculata,-37.935013,-57.726559
Pomacea_canaliculata,-34.395566,-58.705447
Pomacea_canaliculata,-14.080009,-67.505417
Pomacea_canaliculata,-34.61134,-58.365275
Pomacea_canaliculata,11.112004,-72.705377
Pomacea_canaliculata,-27.389241,-60.254978
Pomacea_canaliculata,-32.426239,-63.230551
Pomacea_canaliculata,-4.786363,-73.644624
Pomacea_canaliculata,-30.255363,-60.628803
Pomacea_canaliculata,-21.202875,-51.889046
Pomacea_canaliculata,-19.598922,-56.989604
Pomacea_canaliculata,-15.718569,-57.899.247
Pomacea_canaliculata,-18.214465,-57.569539
Pomacea_canaliculata,-34.872702,-57.899247
Pomacea_canaliculata,-33.201813,-60.308318
Pomacea_canaliculata,-25.790541,-56.847551
Pomacea_canaliculata,-8.39753,-74.59953
Pomacea_canaliculata,-22.601769,-43.697873
Pomacea_canaliculata,-19.106527,-39.996602
Pomacea_canaliculata,-34.800994,-58.032147
Pomacea_canaliculata,-6.499081,-38.404981
Pomacea_canaliculata,-21.222297,-57.115751
Pomacea_canaliculata,-36.990634,-62.470448
Pomacea_canaliculata,-36.406144,-56.962891
Pomacea_canaliculata,-14.984981,-59.904013
Pomacea_canaliculata,-6.762549,-43.021272
Pomacea_canaliculata,-34.19988,-58.30312
Pomacea_canaliculata,-30.900768,-59.795782
Pomacea_canaliculata,-27.299886,-55.503995
Pomacea_canaliculata,-31.699023,-64.412587
Pomacea_canaliculata,-27.400001,-56.045469
Pomacea_canaliculata,-34.775782,-55.05114
Pomacea_canaliculata,-5.219791,-35.835939
Pomacea_canaliculata,-1.905351,-55.505665
Pomacea_canaliculata,-22.998769,-22.998769
Pomacea_canaliculata,-7.291806,-36.50537
Pomacea_canaliculata,-34.537003,-58.458209
Pomacea_canaliculata,-40.426822,-65.157878
Pomacea_canaliculata,-34.397041,-54.805388
Pomacea_canaliculata,-4.775974,-39.884383
Pomacea_canaliculata,-26.272891,-52.397433
Pomacea_canaliculata,-18.295705,-47.485828
Pomacea_canaliculata,-7.979239,-38.302304
Pomacea_canaliculata,-22.999742,-43.493891
Pomacea_canaliculata,-29.995604,-54.017446
Pomacea_canaliculata,-3.097647,-60.001386
Pomacea_canaliculata,-3.377724,-64.647318
Pomacea_canaliculata,-4.459203,-71.304435
Pomacea_canaliculata,-14.986137,-59.901564
Pomacea_canaliculata,-7.00221,-37.234787
Pomacea_canaliculata,-10.500139,-76.79569
Pomacea_canaliculata,-34.767185,-55.916558
Pomacea_canaliculata,-1.726271,-49.074221
Pomacea_canaliculata,-5.038872,-38.799447
Pomacea_canaliculata,-5.711879,-35.301491
Pomacea_canaliculata,-22.610631,-42.28325
Pomacea_canaliculata,-30.386396,-57.559483
Pomacea_canaliculata,-12.143413,-53.436315
Pomacea_canaliculata,-34.859466,-56.210203
Pomacea_canaliculata,-34.894567,-55.003492
Pomacea_canaliculata,-4.258371,-38.43251
Pomacea_canaliculata,-4.50498,-37.788624
Pomacea_canaliculata,-4.997737,-37.129711
Pomacea_canaliculata,-5.214558,-36.818825
Stenophysa_marmorata,17.16408,-61.800894
Stenophysa_marmorata,17.154015,-61.850333
Stenophysa_marmorata,17.142824,-61.836192
Stenophysa_marmorata,17.123304,-61.849412
Stenophysa_marmorata,17.043138,-61.753768
Stenophysa_marmorata,17.062706,-61.751399
Stenophysa_marmorata,17.076969,17.076969
Stenophysa_marmorata,16.75304,-62.219503
Stenophysa_marmorata,16.687989,-62.187088
Stenophysa_marmorata,16.695583,-62.155771
Stenophysa_marmorata,10.543881,-61.246985
Stenophysa_marmorata,10.405468,-61.248569
Stenophysa_marmorata,10.690174,-61.192655
Stenophysa_marmorata,10.165441,-61.68358
Stenophysa_marmorata,3.899651,-53.09821
Stenophysa_marmorata,-53.09821,-52.144938
Stenophysa_marmorata,10.284764,-67.633259
Stenophysa_marmorata,10.122307,-67.868774
Stenophysa_marmorata,8.979027,-67.378141
Stenophysa_marmorata,7.68419,-64.922166
Stenophysa_marmorata,7.029292,-62.938649
Stenophysa_marmorata,3.960907,-67.104331
Stenophysa_marmorata,1.406581,-75.010083
Stenophysa_marmorata,1.426436,-74.929532
Stenophysa_marmorata,5.595726,-70.195874
Stenophysa_marmorata,6.270437,-75.17519
Stenophysa_marmorata,13.202594,-59.590101
Stenophysa_marmorata,13.320425,-59.617446
Stenophysa_marmorata,13.096408,-59.612681
Stenophysa_marmorata,-34.508546,-58.602005
Stenophysa_marmorata,-34.710223,-62.215638
Stenophysa_marmorata,-34.195437,-58.294938
Stenophysa_marmorata,-27.458961,-58.861538
Stenophysa_marmorata,17.998227,-76.799837
Stenophysa_marmorata,18.00351,-76.754264
Stenophysa_marmorata,-76.754264,-77.500804
Stenophysa_marmorata,18.394598,-64.697975
Stenophysa_marmorata,18.44322,-64.58582
Stenophysa_marmorata,18.446404,-64.542367
Stenophysa_marmorata,-6.801324,-38.200854
Stenophysa_marmorata,17.199814,-62.600179
Stenophysa_marmorata,6.824112,-58.4733
Stenophysa_marmorata,6.827574,-59.872482
Stenophysa_marmorata,-9.956673,-42.269135
Stenophysa_marmorata,-14.409267,-43.821306
Stenophysa_marmorata,-21.989083,-41.417814
Stenophysa_marmorata,-23.407868,-23.407868
Stenophysa_marmorata,-4.019715,-42.833002
Stenophysa_marmorata,-5.554768,-38.514103
Stenophysa_marmorata,16.41494,-61.484838
Stenophysa_marmorata,13.893384,-60.988121
Stenophysa_marmorata,-33.100265,-57.436074
Stenophysa_marmorata,-32.647135,-55.825567
Stenophysa_marmorata,-33.439857,-53.5627
Stenophysa_marmorata,-3.537921,-73.087307
Stenophysa_marmorata,-6.94694,-76.371774
Stenophysa_marmorata,-76.371774,-60.935387
Stenophysa_marmorata,15.457215,-89.146286
Drepanotrema_cimex,16.204694,-61.699535
Drepanotrema_cimex,16.220967,-61.523723
Drepanotrema_cimex,17.890146,-88.556182
Drepanotrema_cimex,15.898169,-89.00328
Drepanotrema_cimex,-10.66418,-70.141827
Drepanotrema_cimex,-3.822125,-60.363223
Drepanotrema_cimex,-15.780689,-47.851346
Drepanotrema_cimex,-16.339089,-48.963802
Drepanotrema_cimex,-15.810776,-46.928283
Drepanotrema_cimex,-16.64837,-49.247583
Drepanotrema_cimex,-16.084042,-49.489898
Drepanotrema_cimex,-16.071764,-57.69923
Drepanotrema_cimex,-15.432774,-56.218985
Drepanotrema_cimex,-20.504151,-20.504151
Drepanotrema_cimex,-20.437375,-53.754489
Drepanotrema_cimex,-20.784023,-51.715799
Drepanotrema_cimex,-1.196902,-47.155914
Drepanotrema_cimex,-0.897137,-47.003645
Drepanotrema_cimex,-3.827527,-55.50176
Drepanotrema_cimex,-0.932813,-47.106424
Drepanotrema_cimex,-6.738902,-43.830535
Drepanotrema_cimex,-7.00141,-7.1500336
Drepanotrema_cimex,-8.790117,-3707946
Drepanotrema_cimex,7.081407,-62.866932
Drepanotrema_cimex,7.330589,-66.560721
Drepanotrema_cimex,18.072907,-77.501794
Drepanotrema_cimex,19.004979,-70.217179
Drepanotrema_cimex,-15.404825,-69.782886
Drepanotrema_cimex,-15.311611,-73.681845
Drepanotrema_cimex,-4.530846,-74.095845
Drepanotrema_cimex,24.480004,-78.064419
Drepanotrema_cimex,24.731186,-78.180448
Drepanotrema_cimex,21.685858,-78.110764
Drepanotrema_cimex,10.544744,-61.251504
Drepanotrema_cimex,13.897865,-60.988696
Drepanotrema_cimex,16.733425,-62.212376
Drepanotrema_cimex,10.442352,-84.752002
Drepanotrema_cimex,19.307042,-81.223204
Drepanotrema_cimex,20.015536,-87.614047
Drepanotrema_cimex,-33.038489,-53.532142
Drepanotrema_cimex,-32.692661,-55.991293
Drepanotrema_cimex,-28.998674,-53.192232
Drepanotrema_cimex,-27.411104,-56.325991
Drepanotrema_cimex,-31.591583,-52.102046
Drepanotrema_depressissimum,17.10286,-61.801692
Drepanotrema_depressissimum,17.056862,-61.761722
Drepanotrema_depressissimum,8.783932,-83.326019
Drepanotrema_depressissimum,8.535278,-83.609641
Drepanotrema_depressissimum,8.533728,-83.068601
Drepanotrema_depressissimum,8.386471,-83.022655
Drepanotrema_depressissimum,8.431307,-82.966071
Drepanotrema_depressissimum,14.420389,-90.130115
Drepanotrema_depressissimum,14.474348,-90.581899
Drepanotrema_depressissimum,14.342925,-90.393841
Drepanotrema_depressissimum,15.393695,-89.306882
Drepanotrema_depressissimum,8.603703,-82.302518
Drepanotrema_depressissimum,8.733085,-82.229429
Drepanotrema_depressissimum,8.240769,-81.939475
Drepanotrema_depressissimum,-27.899285,-58.196758
Drepanotrema_depressissimum,-27.948931,-57.998906
Drepanotrema_depressissimum,-28.245981,-58.344757
Drepanotrema_depressissimum,-28.311893,-58.314571
Drepanotrema_depressissimum,-28.584468,-57.502987
Drepanotrema_depressissimum,-28.586303,-57.166308
Drepanotrema_depressissimum,-32.958156,-53.411286
Drepanotrema_depressissimum,-17.839395,-67.429635
Drepanotrema_depressissimum,-27.293601,-59.566898
Drepanotrema_depressissimum,-24.180048,-65.297772
Drepanotrema_depressissimum,-24.80779,-65.430928
Drepanotrema_depressissimum,-26.182802,-58.161796
Drepanotrema_depressissimum,-10.445264,-62.458938
Drepanotrema_depressissimum,-11.721475,-61.763301
Drepanotrema_depressissimum,-19.533403,-40.631031
Drepanotrema_depressissimum,-19.51267,-41.008126
Drepanotrema_depressissimum,-19.93378,-40.60064
Drepanotrema_depressissimum,-20.288265,-40.302012
Drepanotrema_depressissimum,-20.278746,-40.377723
Drepanotrema_depressissimum,-20.333748,-40.318741
Drepanotrema_depressissimum,-20.457933,-41.41536
Drepanotrema_depressissimum,11.707904,-85.194707
Drepanotrema_depressissimum,11.975467,-85.169373
Drepanotrema_depressissimum,-8.158162,-70.758398
Drepanotrema_depressissimum,-8.162413,-70.357433
Drepanotrema_depressissimum,-9.068316,-68.652187
Drepanotrema_depressissimum,-9.996782,-67.817434
Drepanotrema_depressissimum,-10.654932,-68.505835
Drepanotrema_depressissimum,-3.823196,-60.366487
Drepanotrema_depressissimum,-4.2726,-55.978016
Drepanotrema_depressissimum,-2.13798,-44.597809
Drepanotrema_depressissimum,-5.42662,-47.655489
Drepanotrema_depressissimum,-15.99086,-54.926032
Drepanotrema_depressissimum,-16.528365,-54.729814
Drepanotrema_depressissimum,-17.31326,-53.213383
Drepanotrema_depressissimum,-20.455788,-55.789593
Drepanotrema_depressissimum,-20.480162,-55.530277
Drepanotrema_depressissimum,-18.499833,-54.44285
Drepanotrema_depressissimum,-19.651841,-44.082922
Drepanotrema_lucidum,16.204664,-61.699507
Drepanotrema_lucidum,19.303381,-81.140369
Drepanotrema_lucidum,19.30751,-81.374837
Drepanotrema_lucidum,19.394483,-81.384541
Drepanotrema_lucidum,10.442573,-84.744971
Drepanotrema_lucidum,9.280057,-83.853396
Drepanotrema_lucidum,18.000111,-92.299882
Drepanotrema_lucidum,16.205674,-92.663781
Drepanotrema_lucidum,18.647399,-90.283812
Drepanotrema_lucidum,18.730802,-88.346002
Drepanotrema_lucidum,18.080281,-96.335889
Drepanotrema_lucidum,19.318434,-97.613965
Drepanotrema_lucidum,17.933978,-99.910386
Drepanotrema_lucidum,20.123151,-10.2821122
Drepanotrema_lucidum,21.044142,-102.63291
Drepanotrema_lucidum,22.577174,-98.720728
Drepanotrema_lucidum,24.050075,-98.741233
Drepanotrema_lucidum,24.918542,-99.39315
Drepanotrema_lucidum,15.436766,-89.289358
Drepanotrema_lucidum,14.677877,-91.222319
Drepanotrema_lucidum,14.41686,-90.113587
Drepanotrema_lucidum,15.277537,-90.496687
Drepanotrema_lucidum,8.741573,-82.242882
Drepanotrema_lucidum,9.494115,-82.670565
Drepanotrema_lucidum,9.398419,-82.522312
Drepanotrema_lucidum,9.381647,-82.778903
Drepanotrema_lucidum,9.221801,-82.357552
Drepanotrema_lucidum,9.201107,-82.474236
Drepanotrema_lucidum,8.752595,-82.19708
Drepanotrema_lucidum,8.444474,-82.329265
Drepanotrema_lucidum,8.329993,-82.436786
Drepanotrema_lucidum,9.163295,-79.873455
Drepanotrema_lucidum,-79.873455,-78.755127
Drepanotrema_lucidum,10.533603,-61.235039
Drepanotrema_lucidum,12.096411,-61.695584
Drepanotrema_lucidum,12.120043,-68.923052
Drepanotrema_lucidum,13.207901,-61.216961
Drepanotrema_lucidum,13.899501,-60.988214
Drepanotrema_lucidum,14.596355,-60.9342
Drepanotrema_lucidum,16.414643,-61.484792
Drepanotrema_lucidum,18.037136,-76.908609
Drepanotrema_lucidum,18.294858,-66.029186
Drepanotrema_lucidum,19.017467,-70.229376
Drepanotrema_lucidum,20.556798,-76.706761
Drepanotrema_lucidum,16.708475,-62.204321
Drepanotrema_lucidum,-10.256283,-58.356309
Drepanotrema_lucidum,-16.959256,-58.427356
Drepanotrema_lucidum,-16.65442,-57.442823
Drepanotrema_lucidum,-21.813249,-52.339873
Drepanotrema_lucidum,-18.69395,-50.359335
Drepanotrema_lucidum,-14.231261,-48.897862
Drepanotrema_lucidum,-19.831192,-50.104822
Drepanotrema_lucidum,-10.611784,-48.41378
Drepanotrema_lucidum,-12.511923,-48.191176
Drepanotrema_lucidum,-14.005211,-48.304451
Drepanotrema_lucidum,-16.32674,-48.23654
Drepanotrema_lucidum,-12.700625,-64.794423
Drepanotrema_lucidum,-15.973132,-68.86235
Drepanotrema_lucidum,-18.577292,-67.146994
Drepanotrema_lucidum,-21.622122,-67.798787
Drepanotrema_lucidum,-24.537017,-67.642144
Drepanotrema_lucidum,-19.748097,-62.648053
Drepanotrema_lucidum,-27.346908,-56.463621
Drepanotrema_lucidum,-28.497757,-57.15745
Drepanotrema_lucidum,18.866973,-71.929881
Drepanotrema_lucidum,18.391715,-73.06299
Drepanotrema_lucidum,24.620424,-78.206648
Drepanotrema_lucidum,23.918283,-61.75426
Drepanotrema_lucidum,16.028747,-61.628508
Drepanotrema_lucidum,18.443928,-64.585818
Drepanotrema_lucidum,17.708166,-64.771384
Drepanotrema_lucidum,-3.050963,-73.252846
Drepanotrema_lucidum,-4.580216,-73.858111
Drepanotrema_lucidum,-15.724036,-70.753501
Drepanotrema_lucidum,7.521316,-62.933863
Drepanotrema_lucidum,4.554347,-66.283465
Drepanotrema_lucidum,3.041933,-66.270985
Drepanotrema_lucidum,1.936358,-66.657761
Drepanotrema_lucidum,3.159464,-52.33519
Drepanotrema_lucidum,4.218048,-52.269289
Drepanotrema_lucidum,5.562228,-53.699355
Drepanotrema_lucidum,0.145915,-71.416063
Drepanotrema_lucidum,4.141815,-73.418668
Drepanotrema_lucidum,8.324168,-75.098554
Drepanotrema_lucidum,7.857864,-76.298066
Drepanotrema_lucidum,6.874277,-76.958479
Drepanotrema_lucidum,12.34113,-86.239972
Drepanotrema_lucidum,12.759583,-83.631082
Drepanotrema_lucidum,13.705192,-83.551573
Drepanotrema_lucidum,13.644687,-89.03968
Drepanotrema_lucidum,13.844854,-89.547263
Drepanotrema_lucidum,14.240352,-89.488369
Drepanotrema_lucidum,-25.294491,-57.359733
Drepanotrema_lucidum,-34.007649,-53.73435
Drepanotrema_lucidum,-38.28546,-67.604909
Drepanotrema_lucidum,-38.752088,-67.966526
Drepanotrema_lucidum,-40.409962,-65.150946
Drepanotrema_lucidum,13.896177,-60.988039
Drepanotrema_schubarti,-3.745745,-52.486842
Drepanotrema_schubarti,-5.164956,-44.692979
Drepanotrema_schubarti,-1.94259,-50.367013
Drepanotrema_schubarti,-1.998863,-47.745428
Drepanotrema_schubarti,-1.317176,-46.319428
Drepanotrema_schubarti,-3.106184,-48.002938
Drepanotrema_schubarti,-4.461578,-49.22336
Drepanotrema_schubarti,-4.245352,-40.489322
Drepanotrema_schubarti,-6.294267,-39.134129
Drepanotrema_schubarti,-5.574824,-38.53128
Drepanotrema_schubarti,-3.820832,-38.985059
Drepanotrema_schubarti,-3.656142,-38.794429
Drepanotrema_schubarti,-4.159824,-38.51931
Drepanotrema_schubarti,-3.929999,-38.561578
Drepanotrema_schubarti,-4.130054,-38.309487
Drepanotrema_schubarti,-7.073377,-41.454201
Drepanotrema_schubarti,-5.827674,-36.906846
Drepanotrema_schubarti,-5.142778,-36.799855
Drepanotrema_schubarti,-5.12915,-36.553205
Drepanotrema_schubarti,-6.511036,-37.03535
Drepanotrema_schubarti,-5.956619,-35.416603
Drepanotrema_schubarti,-6.697835,-36.621762
Drepanotrema_schubarti,-7.493298,-36.168819
Drepanotrema_schubarti,-7.065159,-37.951838
Drepanotrema_schubarti,-6.828159,-37.28712
Drepanotrema_schubarti,-7.089683,-37.624401
Drepanotrema_schubarti,-8.037998,-35.182314
Drepanotrema_schubarti,-7.898256,-35.339074
Drepanotrema_schubarti,-7.89653,-34.861369
Drepanotrema_schubarti,-8.283085,-35.076402
Drepanotrema_schubarti,-8.364945,-35.321515
Drepanotrema_schubarti,-9.675586,-35.889916
Drepanotrema_schubarti,-9.428289,-35.787432
Drepanotrema_schubarti,-9.508429,-36.386576
Drepanotrema_schubarti,-9.675599,-36.973608
Drepanotrema_schubarti,-10.264821,-36.711262
Uncancylus concentricus,-34.900017,-57.89999
Uncancylus concentricus,-37.670455,-57.391074
Uncancylus concentricus,-36.823582,-57.755348
Uncancylus concentricus,-36.877343,-56.948417
Uncancylus concentricus,-35.771415,-57.977561
Uncancylus concentricus,-35.335,-58.959811
Uncancylus concentricus,-31.847525,-70.609025
Uncancylus concentricus,-34.425945,-58.55644
Uncancylus concentricus,-32.325732,-71.282691
Uncancylus concentricus,-32.13831,-66.664242
Uncancylus concentricus,2.661686,-75.438836
Uncancylus concentricus,1.0231,-76.53417
Uncancylus concentricus,1.925456,-78.403541
Uncancylus concentricus,2.270906,-78.204457
Uncancylus concentricus,-32.643498,-71.160692
Uncancylus concentricus,2.70467,-75.423005
Uncancylus concentricus,0.875945,-75.835773
Uncancylus concentricus,-17.470694,-70.808973
Uncancylus concentricus,-15.340762,-74.588256
Uncancylus concentricus,-16.372983,-71.15289
Uncancylus concentricus,-30.899989,70.99997
Uncancylus concentricus,-31.969189,-71.019385
Uncancylus concentricus,-32.557605,-55.953176
Uncancylus concentricus,-33.291196,-56.740033
Uncancylus concentricus,-34.089724,-53.70004
Uncancylus concentricus,-34.566889,-54.27837
Uncancylus concentricus,8.661184,-83.008084
Uncancylus concentricus,-34.745684,-56.350547
Uncancylus concentricus,-33.927885,-54.276625
Uncancylus concentricus,8.540712,-83.08014
Uncancylus concentricus,8.44593,-83.038739
Uncancylus concentricus,8.441035,-83.0027
Uncancylus concentricus,9.135165,-71.495886
Uncancylus concentricus,7.918502,-71.744572
